,Query,Label,query_len,num_words_query,no_single_qts,no_double_qts,no_punct,no_single_cmnt,no_mult_cmnt,no_space,no_perc,no_log_opt,no_arith,no_null,no_hexa,no_alpha,no_digit,len_of_chr_char_null,genuine_keywords
28110,select min ( anywhere )  as huge from in,0,40,9,0,0,2,0,0,8,0,0,0,0,0,29,0,0,1
28111,select min ( over )  as rate from finger,0,40,9,0,0,2,0,0,8,0,0,0,0,0,29,0,0,1
28112,select * from  ( select indeed from noise ) ,0,44,9,0,0,3,0,0,9,0,0,1,0,0,31,0,0,2
28113,select top 3 * from push select * from quick 3select * from series,0,66,14,0,0,3,0,0,13,0,0,3,0,0,48,2,0,3
28114,select * from notice 3 select * from wish,0,41,9,0,0,2,0,0,8,0,0,2,0,0,30,1,0,2
28115,select * from made fetch first 3 rows only select top 50 percent * from letter,0,78,16,0,0,2,0,0,15,0,0,2,0,0,58,3,0,5
28116,select top 50 percent * from substance select * from result fetch first 50 percent rows onlyselect top 3 * from blow,0,116,22,0,0,3,0,0,21,0,0,3,0,0,87,5,0,6
28117,select * from port fetch first 50 percent rows onlyselect top 3 * from forgotten,0,80,15,0,0,2,0,0,14,0,0,2,0,0,61,3,0,4
28118,select top 3 * from ask where body = 'clearly' select * from donkey,0,67,14,2,0,5,0,0,13,0,0,2,0,0,48,1,0,3
28119,select * from planet where nest = 'steam' limit 3,0,49,10,2,0,4,0,0,9,0,0,1,0,0,35,1,0,1
28120,select * from birthday where continued = 'slowly' fetch first 3 rows only,0,73,13,2,0,4,0,0,12,0,0,1,0,0,56,1,0,3
28121,select avg ( official ) from body,0,33,7,0,0,2,0,0,6,0,0,0,0,0,25,0,0,2
28122,select * from troops where equal not like '[bright]%',0,53,9,2,0,6,0,0,8,1,1,1,0,0,39,0,0,1
28123,select avg ( dull ) from view select sum ( unhappy ) ,0,53,12,0,0,4,0,0,12,0,0,0,0,0,37,0,0,4
28124,select avg ( been ) from mine select sum ( cookies ) ,0,53,12,0,0,4,0,0,12,0,0,0,0,0,37,0,0,4
28125,select avg ( done )  from ordinary  select sum ( closely ) ,0,59,12,0,0,4,0,0,12,0,0,0,0,0,41,0,0,4
28126,select count ( park ) from title,0,32,7,0,0,2,0,0,6,0,0,0,0,0,24,0,0,2
28127,select count ( because ) from exact,0,35,7,0,0,2,0,0,6,0,0,0,0,0,27,0,0,2
28128,select avg ( without ) from because,0,35,7,0,0,2,0,0,6,0,0,0,0,0,27,0,0,2
28129,select * from represent where exactly not like 'toy%',0,53,9,2,0,4,0,0,8,1,1,1,0,0,41,0,0,1
28130,select * from increase where discovery like '%make%',0,52,8,2,0,5,0,0,7,2,0,1,0,0,40,0,0,1
28131,select * from type  where cow not like '[rocky]%',0,49,9,2,0,6,0,0,8,1,1,1,0,0,34,0,0,1
28132,"  select * from sometime where pan in  ( 'slowly', 'climate', 'dangerous' )  ",0,77,12,6,0,11,0,0,13,0,0,1,0,0,50,0,0,1
28133,"  select * from problem where rice not in  ( 'gone', 'combination', 'danger' )  ",0,80,13,6,0,11,0,0,14,0,1,1,0,0,52,0,0,1
28134,select * from man where prove in  ( select are from way ) ,0,58,13,0,0,3,0,0,13,0,0,1,0,0,41,0,0,2
28135,select * from hit where company  between 10 and 20,0,50,10,0,0,1,0,0,9,0,1,1,0,0,35,4,0,1
28136,select * from symbol where price not between 10 and 20,0,54,11,0,0,1,0,0,10,0,2,1,0,0,39,4,0,1
28137,select * from apple where phrase between 'wonder' and 'practical',0,65,10,4,0,5,0,0,9,0,1,1,0,0,51,0,0,1
28138,"select * from easily where kind between ""sunlight"" and    ""till""",0,64,10,0,4,5,0,0,9,0,1,1,0,0,47,0,0,1
28139,select * from fewer where largest not between 'jungle' and 'house',0,66,11,4,0,5,0,0,10,0,2,1,0,0,51,0,0,1
28140,select * from back where addition between buffalo09/01/1996else and lose15/31/1996gun,0,85,10,0,0,5,0,0,9,0,1,5,0,0,55,16,0,1
28141,select * from in where another between '1996-07-01' and '1996-07-31',0,68,10,4,0,9,0,0,9,0,1,5,0,0,34,16,0,1
28142,select avg ( long ) from heavy select sum ( bright ) ,0,53,12,0,0,4,0,0,12,0,0,0,0,0,37,0,0,4
28143,select count ( thing )  from careful,0,36,7,0,0,2,0,0,6,0,0,0,0,0,27,0,0,2
28144,select count ( somewhereid ) from increase,0,42,7,0,0,2,0,0,6,0,0,0,0,0,34,0,0,2
28145,select avg ( price ) from look,0,30,7,0,0,2,0,0,6,0,0,0,0,0,22,0,0,2
28146,select * from broke where glass between '1996-07-01' and '1996-07-31',0,69,10,4,0,9,0,0,9,0,1,5,0,0,35,16,0,1
28147,"  select partyid as id, told as wind from lead",0,46,9,0,0,1,0,0,9,0,0,0,0,0,35,0,0,1
28148,"  select prizeid as id, either as plain from carefully",0,54,9,0,0,1,0,0,9,0,0,0,0,0,43,0,0,1
28149,"  select ants as pen, worse as [aloud]  from sky",0,48,9,0,0,3,0,0,9,0,0,0,0,0,34,0,0,1
28150,"   select hand, cheese+ ', ' + treated+ ' ' + plain+ ', ' + went as create  from test",0,85,19,6,0,15,0,0,19,0,0,6,0,0,48,0,0,1
28151,select determine ( s ) from excitement inner join,0,49,9,0,0,2,0,0,8,0,0,0,0,0,39,0,0,2
28152,"   select cold,white,alone,frozen,new     (  (  room join science on today.somehow =  dark.specific )   inner join bushon orders.wire =  church.whistleid ) ",0,156,19,0,0,14,0,0,20,0,0,0,0,0,110,0,0,3
28153,select very ( s )  from dark left join,0,38,9,0,0,2,0,0,8,0,0,0,0,0,27,0,0,2
28154,"  select equal,southern,trouble from hurry left join orders on fell.floorid =  headed.dust order by rope.heat",0,109,14,0,0,6,0,0,14,0,0,0,0,0,87,0,0,3
28155,select soap ( s from exact right join,0,37,8,0,0,1,0,0,7,0,0,0,0,0,29,0,0,2
28156,"  select orders.tobaccorid, employees.single, employees.die from ordersright join employees on orders.employeeid  =  employees.whoseid order by orders.bottleid",0,159,15,0,0,9,0,0,15,0,0,0,0,0,132,0,0,3
28157,select loose ( s )  from scene full outer join,0,46,10,0,0,2,0,0,9,0,0,0,0,0,34,0,0,2
28158," select column_name ( s )  from drawn,lose",0,42,7,0,0,4,0,0,7,0,0,0,0,0,30,0,0,1
28159,select growth ( s )  from music union,0,37,8,0,0,2,0,0,7,0,0,0,0,0,27,0,0,1
28160,select species ( s )  from lamp select numeral ( s ) ,0,53,12,0,0,4,0,0,12,0,0,0,0,0,36,0,0,2
28161,select factor ( s )  from ate union all,0,39,9,0,0,2,0,0,8,0,0,0,0,0,28,0,0,1
28162,select egg ( s )  from substance select shot from manufacturing,0,63,11,0,0,2,0,0,10,0,0,0,0,0,50,0,0,2
28163,select band from pink union select throw from essential order by lying,0,70,12,0,0,0,0,0,11,0,0,0,0,0,59,0,0,3
28164,select stepped from necessary union all select suppose from start order by lead,0,79,13,0,0,0,0,0,12,0,0,0,0,0,67,0,0,3
28165,"  select leaf,did from leave where creature = 'whole' union select nor, before from written",0,91,14,2,0,5,0,0,14,0,0,0,0,0,71,0,0,2
28166,"   select count ( palace ) , important from congress by pool",0,60,11,0,0,3,0,0,11,0,0,0,0,0,44,0,0,2
28167,"   select employees.plates, count ( orders.burstid )  as patternfrom    ( ordersinner join safe on orders.youid  =  employees.callid ) ",0,135,17,0,0,10,0,0,18,0,0,0,0,0,99,0,0,3
28168,select * from would fetch first 50 percent rows only,0,52,10,0,0,1,0,0,9,0,0,1,0,0,40,2,0,3
28169,select supply,0,13,2,0,0,0,0,0,1,0,0,0,0,0,12,0,0,1
28170,select * from yet,0,17,4,0,0,1,0,0,3,0,0,1,0,0,13,0,0,1
28171,select fence from coal,0,22,4,0,0,0,0,0,3,0,0,0,0,0,19,0,0,1
28172,select distinct heading from grown,0,34,5,0,0,0,0,0,4,0,0,0,0,0,30,0,0,1
28173,select count ( distinct secret )  from rough,0,44,8,0,0,2,0,0,7,0,0,0,0,0,34,0,0,2
28174,select count ( * )  as seen,0,27,7,0,0,3,0,0,6,0,0,1,0,0,17,0,0,2
28175,from  ( select distinct lion from lower ) ,0,42,8,0,0,2,0,0,8,0,0,0,0,0,31,0,0,1
28176,select * from thy,0,17,4,0,0,1,0,0,3,0,0,1,0,0,13,0,0,1
28177,select * from said where slowly = 'lose',0,40,8,2,0,4,0,0,7,0,0,1,0,0,29,0,0,1
28178,select * from window where coffee = 'tide',0,42,8,2,0,4,0,0,7,0,0,1,0,0,31,0,0,1
28179,select * from studied  where edge = bow,0,39,8,0,0,2,0,0,7,0,0,1,0,0,29,0,0,1
28180,select * from perfectly where canal = 'sum'  and city = 'belt',0,62,12,4,0,7,0,0,11,0,1,1,0,0,43,0,0,1
28181,select * from tales where mark = 'curious'  or out = 'damage',0,61,12,4,0,7,0,0,11,0,1,1,0,0,42,0,0,1
28182,select * from command where carry = 'forward'  or properly = 'outer',0,68,12,4,0,7,0,0,11,0,1,1,0,0,49,0,0,1
28183,select * from may where    not find = 'plain',0,45,9,2,0,4,0,0,8,0,1,1,0,0,30,0,0,1
28184,select * from pride where pay = 'after'  and  ( built = 'safe' or brain = 'string' ) ,0,85,18,6,0,12,0,0,18,0,2,1,0,0,53,0,0,1
28185,select * from stood where not early = 'although'  and not dollar = 'sight',0,74,14,4,0,7,0,0,13,0,2,1,0,0,53,0,0,1
28186,select * from dance order by dark,0,33,7,0,0,1,0,0,6,0,0,1,0,0,26,0,0,2
28187,select * from case order by somebody desc,0,41,8,0,0,1,0,0,7,0,0,1,0,0,33,0,0,2
28188," select * from own order by highest, improve",0,44,8,0,0,2,0,0,8,0,0,1,0,0,34,0,0,2
28189," select * from possibly order by concerned asc, could desc",0,58,10,0,0,2,0,0,10,0,0,1,0,0,46,0,0,2
28190,"insert into brick ( corner, fur, struck, green, education, fellow )  values  ( 'through', 'age'. cell', 'belong', 'whom', 'story', 'driving' )  ",0,144,21,13,0,28,0,0,21,0,0,0,0,0,92,0,0,0
28191,"insert into slowly  ( sight, tree, feature )  values  ( 'farmer', 'means', 'but' )  ",0,84,14,6,0,14,0,0,14,0,0,0,0,0,52,0,0,0
28192,"   select do, happily, did from light where freedom  is null",0,60,10,0,0,2,0,0,10,0,0,0,1,0,45,0,1,1
28193,"   select full, leg, lovelyfrom cause where fastened  is not null",0,65,10,0,0,2,0,0,10,0,1,0,1,0,50,0,1,1
28194,"  update farmer set wire =  'thin', city =  'sense' where system =  decide",0,74,13,4,0,8,0,0,13,0,0,0,0,0,49,0,0,0
28195, update diagram set ranch = 'its'where statement = 'try',0,56,9,4,0,6,0,0,9,0,0,0,0,0,41,0,0,0
28196,select * from wonder,0,20,4,0,0,1,0,0,3,0,0,1,0,0,16,0,0,1
28197,delete from wrong where picture = 'dinner',0,42,7,2,0,3,0,0,6,0,0,0,0,0,33,0,0,0
28198,delete from policeman,0,21,3,0,0,0,0,0,2,0,0,0,0,0,19,0,0,0
28199,select top ( s )  from wonder,0,29,7,0,0,2,0,0,6,0,0,0,0,0,20,0,0,2
28200,select * from  ( select night from floating ) ,0,46,9,0,0,3,0,0,9,0,0,1,0,0,33,0,0,2
28201,select top 3 * from unknown,0,27,6,0,0,1,0,0,5,0,0,1,0,0,20,1,0,2
28202,select * from exclaimed 3,0,25,5,0,0,1,0,0,4,0,0,1,0,0,19,1,0,1
28203,select * from accurate fetch first 3 rows only,0,46,9,0,0,1,0,0,8,0,0,1,0,0,36,1,0,3
28204,select top 50 percent * from bent,0,33,7,0,0,1,0,0,6,0,0,1,0,0,24,2,0,2
28205,select * from to fetch first 50 percent rows only,0,49,10,0,0,1,0,0,9,0,0,1,0,0,37,2,0,3
28206,select top 3 * from finger where eye = 'paragraph',0,50,10,2,0,4,0,0,9,0,0,1,0,0,36,1,0,2
28207,select * from production where bet = 'be' limit 3,0,49,10,2,0,4,0,0,9,0,0,1,0,0,35,1,0,1
28208,select * from thee where feet = 'cabin' fetch first 3 rows only,0,63,13,2,0,4,0,0,12,0,0,1,0,0,46,1,0,3
28209,select min ( positive )  as soap from doubt,0,43,9,0,0,2,0,0,8,0,0,0,0,0,32,0,0,1
28210,select min ( report )  as man from provide,0,42,9,0,0,2,0,0,8,0,0,0,0,0,31,0,0,1
28211,select * from  ( select other from saddle ) ,0,44,9,0,0,3,0,0,9,0,0,1,0,0,31,0,0,2
28212,select top 3 * from ago select * from found 3select * from mostly,0,65,14,0,0,3,0,0,13,0,0,3,0,0,47,2,0,3
28213,select * from rather 3 select * from prove,0,42,9,0,0,2,0,0,8,0,0,2,0,0,31,1,0,2
28214,select * from turn fetch first 3 rows only select top 50 percent * from stood,0,77,16,0,0,2,0,0,15,0,0,2,0,0,57,3,0,5
28215,select top 50 percent * from college select * from memory fetch first 50 percent rows onlyselect top 3 * from rising,0,116,22,0,0,3,0,0,21,0,0,3,0,0,87,5,0,6
28216,select * from task fetch first 50 percent rows onlyselect top 3 * from whistle,0,78,15,0,0,2,0,0,14,0,0,2,0,0,59,3,0,4
28217,select top 3 * from movie where art = 'shop' select * from wish,0,63,14,2,0,5,0,0,13,0,0,2,0,0,44,1,0,3
28218,select * from figure where ear = 'mean' limit 3,0,47,10,2,0,4,0,0,9,0,0,1,0,0,33,1,0,1
28219,select * from fierce where get = 'gold' fetch first 3 rows only,0,63,13,2,0,4,0,0,12,0,0,1,0,0,46,1,0,3
28220,select avg ( base ) from note,0,29,7,0,0,2,0,0,6,0,0,0,0,0,21,0,0,2
28221,select * from draw where longer not like '[whose]%',0,51,9,2,0,6,0,0,8,1,1,1,0,0,37,0,0,1
28222,select avg ( but ) from improve select sum ( cross ) ,0,53,12,0,0,4,0,0,12,0,0,0,0,0,37,0,0,4
28223,select avg ( thought ) from forget select sum ( cutting ) ,0,58,12,0,0,4,0,0,12,0,0,0,0,0,42,0,0,4
28224,select avg ( community )  from supper  select sum ( spring ) ,0,61,12,0,0,4,0,0,12,0,0,0,0,0,43,0,0,4
28225,select count ( cloud ) from already,0,35,7,0,0,2,0,0,6,0,0,0,0,0,27,0,0,2
28226,select count ( grain ) from kept,0,32,7,0,0,2,0,0,6,0,0,0,0,0,24,0,0,2
28227,select avg ( black ) from problem,0,33,7,0,0,2,0,0,6,0,0,0,0,0,25,0,0,2
28228,select * from particular where past not like 'shout%',0,53,9,2,0,4,0,0,8,1,1,1,0,0,41,0,0,1
28229,select * from short where feel like '%plain%',0,45,8,2,0,5,0,0,7,2,0,1,0,0,33,0,0,1
28230,select * from salmon  where principal not like '[his]%',0,55,9,2,0,6,0,0,8,1,1,1,0,0,40,0,0,1
28231,"  select * from exactly where there in  ( 'individual', 'neighbor', 'report' )  ",0,80,12,6,0,11,0,0,13,0,0,1,0,0,53,0,0,1
28232,"  select * from missing where fairly not in  ( 'father', 'industry', 'travel' )  ",0,81,13,6,0,11,0,0,14,0,1,1,0,0,53,0,0,1
28233,select * from doll where paragraph in  ( select seems from like ) ,0,66,13,0,0,3,0,0,13,0,0,1,0,0,49,0,0,2
28234,select * from farm where herself  between 10 and 20,0,51,10,0,0,1,0,0,9,0,1,1,0,0,36,4,0,1
28235,select * from adjective where price not between 10 and 20,0,57,11,0,0,1,0,0,10,0,2,1,0,0,42,4,0,1
28236,select * from rate where same between 'two' and 'congress',0,58,10,4,0,5,0,0,9,0,1,1,0,0,44,0,0,1
28237,"select * from rule where balance between ""plastic"" and    ""whatever""",0,68,10,0,4,5,0,0,9,0,1,1,0,0,51,0,0,1
28238,select * from brief where lesson not between 'chose' and 'sent',0,63,11,4,0,5,0,0,10,0,2,1,0,0,48,0,0,1
28239,select * from who where pure between round09/01/1996believed and four15/31/1996build,0,84,10,0,0,5,0,0,9,0,1,5,0,0,54,16,0,1
28240,select * from accurate where camp between '1996-07-01' and '1996-07-31',0,71,10,4,0,9,0,0,9,0,1,5,0,0,37,16,0,1
28241,select avg ( buy ) from equally select sum ( interior ) ,0,56,12,0,0,4,0,0,12,0,0,0,0,0,40,0,0,4
28242,select count ( hardly )  from changing,0,38,7,0,0,2,0,0,6,0,0,0,0,0,29,0,0,2
28243,select count ( movieid ) from each,0,34,7,0,0,2,0,0,6,0,0,0,0,0,26,0,0,2
28244,select avg ( price ) from detail,0,32,7,0,0,2,0,0,6,0,0,0,0,0,24,0,0,2
28245,select * from student where wash between '1996-07-01' and '1996-07-31',0,70,10,4,0,9,0,0,9,0,1,5,0,0,36,16,0,1
28246,"  select journeyid as id, circle as tall from clock",0,51,9,0,0,1,0,0,9,0,0,0,0,0,40,0,0,1
28247,"  select spiderid as id, late as also from win",0,46,9,0,0,1,0,0,9,0,0,0,0,0,35,0,0,1
28248,"  select children as character, leg as [coach]  from some",0,57,9,0,0,3,0,0,9,0,0,0,0,0,43,0,1,1
28249,"   select thick, doctor+ ', ' + creature+ ' ' + these+ ', ' + balance as list  from wool",0,88,19,6,0,15,0,0,19,0,0,6,0,0,51,0,0,1
28250,select ancient ( s ) from driving inner join,0,44,9,0,0,2,0,0,8,0,0,0,0,0,34,0,0,2
28251,"   select automobile,balance,younger,substance,blank     (  (  material join leader on president.clock =  strike.captured )   inner join olderon orders.horn =  meal.graphid ) ",0,175,19,0,0,14,0,0,20,0,0,0,0,0,129,0,0,3
28252,select making ( s )  from supply left join,0,42,9,0,0,2,0,0,8,0,0,0,0,0,31,0,0,2
28253,"  select verb,blind,loss from hit left join orders on shore.careid =  string.water order by first.strike",0,104,14,0,0,6,0,0,14,0,0,0,0,0,82,0,0,3
28254,select rose ( s from own right join,0,35,8,0,0,1,0,0,7,0,0,0,0,0,27,0,0,2
28255,"  select orders.platesrid, employees.sister, employees.round from ordersright join employees on orders.employeeid  =  employees.inid order by orders.aliveid",0,156,15,0,0,9,0,0,15,0,0,0,0,0,129,0,0,3
28256,select sing ( s )  from engineer full outer join,0,48,10,0,0,2,0,0,9,0,0,0,0,0,36,0,0,2
28257," select column_name ( s )  from within,sad",0,42,7,0,0,4,0,0,7,0,0,0,0,0,30,0,0,1
28258,select flew ( s )  from only union,0,34,8,0,0,2,0,0,7,0,0,0,0,0,24,0,0,1
28259,select those ( s )  from drawn select wrong ( s ) ,0,50,12,0,0,4,0,0,12,0,0,0,0,0,33,0,0,2
28260,select pen ( s )  from famous union all,0,39,9,0,0,2,0,0,8,0,0,0,0,0,28,0,0,1
28261,select around ( s )  from court select work from pipe,0,53,11,0,0,2,0,0,10,0,0,0,0,0,40,0,0,2
28262,select two from snake union select describe from gun order by here,0,66,12,0,0,0,0,0,11,0,0,0,0,0,55,0,0,3
28263,select physical from mix union all select safety from frog order by prepare,0,75,13,0,0,0,0,0,12,0,0,0,0,0,63,0,0,3
28264,"  select call,fear from gate where get = 'cutting' union select terrible, keep from underline",0,93,14,2,0,5,0,0,14,0,0,0,0,0,73,0,0,2
28265,"   select count ( conversation ) , under from anything by seen",0,62,11,0,0,3,0,0,11,0,0,0,0,0,46,0,0,2
28266,"   select employees.continent, count ( orders.parentid )  as settingfrom    ( ordersinner join more on orders.shadeid  =  employees.wheatid ) ",0,142,17,0,0,10,0,0,18,0,0,0,0,0,106,0,0,3
28267,select * from practical fetch first 50 percent rows only,0,56,10,0,0,1,0,0,9,0,0,1,0,0,44,2,0,3
28268,select afternoon,0,16,2,0,0,0,0,0,1,0,0,0,0,0,15,0,0,1
28269,select * from can,0,17,4,0,0,1,0,0,3,0,0,1,0,0,13,0,0,1
28270,select bottom from noted,0,24,4,0,0,0,0,0,3,0,0,0,0,0,21,0,0,1
28271,select distinct solar from fifth,0,32,5,0,0,0,0,0,4,0,0,0,0,0,28,0,0,1
28272,select count ( distinct community )  from journey,0,49,8,0,0,2,0,0,7,0,0,0,0,0,39,0,0,2
28273,select count ( * )  as remember,0,31,7,0,0,3,0,0,6,0,0,1,0,0,21,0,0,2
28274,from  ( select distinct century from supply ) ,0,46,8,0,0,2,0,0,8,0,0,0,0,0,35,0,0,1
28275,select * from wheel,0,19,4,0,0,1,0,0,3,0,0,1,0,0,15,0,0,1
28276,select * from balance where design = 'easier',0,45,8,2,0,4,0,0,7,0,0,1,0,0,34,0,0,1
28277,select * from parallel where felt = 'examine',0,45,8,2,0,4,0,0,7,0,0,1,0,0,34,0,0,1
28278,select * from are  where ice = managed,0,38,8,0,0,2,0,0,7,0,0,1,0,0,28,0,0,1
28279,select * from root where recently = 'parts'  and city = 'potatoes',0,66,12,4,0,7,0,0,11,0,1,1,0,0,47,0,0,1
28280,select * from interest where earth = 'mail'  or aloud = 'beyond',0,64,12,4,0,7,0,0,11,0,1,1,0,0,45,0,0,1
28281,select * from place where shape = 'opposite'  or charge = 'jump',0,64,12,4,0,7,0,0,11,0,1,1,0,0,45,0,1,1
28282,select * from mouth where    not current = 'hall',0,49,9,2,0,4,0,0,8,0,1,1,0,0,34,0,0,1
28283,select * from native where wooden = 'bit'  and  ( wrapped = 'conversation' or dream = 'shoulder' ) ,0,99,18,6,0,12,0,0,18,0,2,1,0,0,67,0,0,1
28284,select * from explain where not this = 'blind'  and not stranger = 'who',0,72,14,4,0,7,0,0,13,0,2,1,0,0,51,0,0,1
28285,select * from water order by service,0,36,7,0,0,1,0,0,6,0,0,1,0,0,29,0,0,2
28286,select * from rhyme order by heavy desc,0,39,8,0,0,1,0,0,7,0,0,1,0,0,31,0,0,2
28287," select * from took order by shelf, share",0,41,8,0,0,2,0,0,8,0,0,1,0,0,31,0,0,2
28288," select * from his order by press asc, ear desc",0,47,10,0,0,2,0,0,10,0,0,1,0,0,35,0,0,2
28289,"insert into base ( wind, view, eat, characteristic, fell, familiar )  values  ( 'careful', 'struck'. sick', 'circus', 'star', 'amount', 'separate' )  ",0,150,21,13,0,28,0,0,21,0,0,0,0,0,98,0,1,0
28290,"insert into rapidly  ( afraid, softly, depth )  values  ( 'local', 'rise', 'exercise' )  ",0,89,14,6,0,14,0,0,14,0,0,0,0,0,57,0,0,0
28291,"   select itself, stood, protection from how where mountain  is null",0,68,10,0,0,2,0,0,10,0,0,0,1,0,53,0,1,1
28292,"   select move, face, telephonefrom how where model  is not null",0,64,10,0,0,2,0,0,10,0,1,0,1,0,49,0,1,1
28293,"  update cry set feel =  'operation', city =  'stage' where wrapped =  melted",0,77,13,4,0,8,0,0,13,0,0,0,0,0,52,0,0,0
28294, update grain set bark = 'tower'where easier = 'coast',0,54,9,4,0,6,0,0,9,0,0,0,0,0,39,0,0,0
28295,select * from welcome,0,21,4,0,0,1,0,0,3,0,0,1,0,0,17,0,0,1
28296,delete from right where gather = 'already',0,42,7,2,0,3,0,0,6,0,0,0,0,0,33,0,0,0
28297,delete from growth,0,18,3,0,0,0,0,0,2,0,0,0,0,0,16,0,0,0
28298,select finest ( s )  from policeman,0,35,7,0,0,2,0,0,6,0,0,0,0,0,26,0,0,1
28299,select * from  ( select driving from fighting ) ,0,48,9,0,0,3,0,0,9,0,0,1,0,0,35,0,0,2
28300,select top 3 * from softly,0,26,6,0,0,1,0,0,5,0,0,1,0,0,19,1,0,2
28301,select * from occasionally 3,0,28,5,0,0,1,0,0,4,0,0,1,0,0,22,1,0,1
28302,select * from are fetch first 3 rows only,0,41,9,0,0,1,0,0,8,0,0,1,0,0,31,1,0,3
28303,select top 50 percent * from scene,0,34,7,0,0,1,0,0,6,0,0,1,0,0,25,2,0,2
28304,select * from exciting fetch first 50 percent rows only,0,55,10,0,0,1,0,0,9,0,0,1,0,0,43,2,0,3
28305,select top 3 * from whether where spend = 'space',0,49,10,2,0,4,0,0,9,0,0,1,0,0,35,1,0,2
28306,select * from art where physical = 'dropped' limit 3,0,52,10,2,0,4,0,0,9,0,0,1,0,0,38,1,0,1
28307,select * from screen where thank = 'across' fetch first 3 rows only,0,67,13,2,0,4,0,0,12,0,0,1,0,0,50,1,0,3
28308,select min ( practice )  as airplane from well,0,46,9,0,0,2,0,0,8,0,0,0,0,0,35,0,0,1
28309,select min ( thick )  as stomach from poor,0,42,9,0,0,2,0,0,8,0,0,0,0,0,31,0,0,1
28310,select * from  ( select beginning from dug ) ,0,45,9,0,0,3,0,0,9,0,0,1,0,0,32,0,0,2
28311,select top 3 * from doubt select * from now 3select * from chamber,0,66,14,0,0,3,0,0,13,0,0,3,0,0,48,2,0,3
28312,select * from she 3 select * from further,0,41,9,0,0,2,0,0,8,0,0,2,0,0,30,1,0,2
